	padj	log2FoldChange
ENST00000530856.1_WASHC5-208	0.000170867145203391	3.96031372100094
ENST00000380738.8_PSIP1-204	0.00242391833724759	2.58409703737096
ENST00000634393.1_ANKS6-207	0.000177784560386504	2.86523245842734
ENST00000468781.5_CARD19-204	3.48683402617111e-07	4.75847142349827
ENST00000453980.3_MARCHF8-205	0.00129587768264642	3.48924715440014
ENST00000342502.6_IKBIP-202	1.82518083286815e-05	2.83482187879475
ENST00000448775.4_CLMP-201	1.88872974552648e-06	1.68613845851882
ENST00000266304.9_TEF-201	1.71290884129935e-06	2.60205078944887
ENST00000588183.5_HDHD2-205	4.10205842509451e-06	4.18159589933634
ENST00000576768.5_TBC1D16-209	4.47882017546355e-05	2.3098628745077
ENST00000625770.2_TRAPPC2L-215	0.00347271476822566	1.74466352584485
ENST00000564824.5_ZNF598-205	0.000185185964950585	4.04512299548921
ENST00000397124.5_MLST8-203	2.60760507989503e-05	1.73785243083988
ENST00000394836.7_RAB3IL1-202	8.67835504611423e-05	1.87887988378565
ENST00000403550.5_BSCL2-205	6.95518753784556e-05	3.07513568406185
ENST00000421906.5_BSCL2-210	0.00203788063744381	1.90441257449522
ENST00000463947.5_NT5DC2-205	0.000180083539331676	3.87748145754607
ENST00000393611.6_RAB24-204	3.88314247058051e-07	1.65013451831648
ENST00000490276.5_SLC50A1-211	0.000308419977468604	2.90139387036587
ENST00000513345.6_HINT1-209	0.000672542540339413	3.53357212651759
ENST00000304430.10_NUDT6-201	5.04660592929839e-06	3.38161495816934
ENST00000304567.10_RRM2-201	0.00276169930567824	2.45456086934199
ENST00000493792.1_TRAPPC12-222	0.00105203250358969	3.05792171078634
ENST00000533045.5_FIBP-212	4.21281451534122e-05	3.4264014971055
ENST00000542139.1_RAD9A-207	0.00311796345856919	2.77455849923287
ENST00000537601.5_TMEM134-210	0.000405990128161289	3.15187968052831
ENST00000417689.6_CES2-202	0.000252277768363036	2.06825321237961
ENST00000527316.6_DHCR7-206	0.000217263312746054	3.27436571431229
ENST00000666144.1_MIR4435-2HG-257	0.00425286586490236	2.85871617195682
ENST00000495627.2_GMPPB-205	0.000661418472301282	3.01223292029093
ENST00000393958.7_PC-202	0.000127814366113109	2.85776123168053
ENST00000360962.10_C11orf80-201	0.00225190229920751	2.89548167622833
ENST00000337003.4_ATP5MK-202	9.56423256309434e-05	2.49617768032014
ENST00000530961.5_CCS-206	9.03766842192106e-05	2.99965376380944
ENST00000507054.1_RGMB-205	0.0020244977616925	2.67928627275269
ENST00000312499.6_RMI2-201	0.0022366740356056	2.35194509143484
ENST00000435091.7_BAIAP2-205	0.000141472407704579	2.11889826136151
