	padj	log2FoldChange
ENST00000336926.11_HIP1-201	4.31940304125255e-06	-2.11045303285332
ENST00000381565.2_APOBEC3F-202	0.00340348549121992	-1.99232104777642
ENST00000430911.5_IFT22-203	0.000584320143364785	-1.73918623798676
ENST00000249356.4_DNAJB9-201	3.60894952355902e-05	-1.77048022240549
ENST00000261839.12_MYO5C-201	0.000111911374742582	-3.00740996288034
ENST00000566530.1_LOXL1-204	0.00325957219960305	-1.91824255544431
ENST00000531156.5_PSMA1-211	0.000206037529898126	-3.13034170159201
ENST00000556162.6_SNX6-206	0.000349498251262388	-2.12017276954916
ENST00000397666.6_METTL26-205	2.69014581593948e-05	-2.95362196005131
ENST00000352078.8_RGN-202	4.5709376971922e-06	-2.12551324599993
ENST00000470952.2_GGT7-204	0.000524120745675778	-3.26394995177197
ENST00000495192.1_GSE1-210	0.0048366389044078	-2.74281105708346
ENST00000420267.6_MRPS25-202	0.00169449107858026	-2.90741826076242
ENST00000696125.1_TBC1D5-231	6.05751747890998e-11	-1.95251178279477
ENST00000393795.8_PSMC3IP-202	5.58905614019652e-07	-4.4457132379964
ENST00000253861.5_EXOC4-201	2.84342795302475e-16	-1.97660611382745
ENST00000353662.4_ACAP3-201	0.00293234930967268	-2.59471996861287
ENST00000423485.6_TOP2A-201	0.000304821925553448	-1.74459949243361
ENST00000559686.3_SNRPA1-208	0.00143832737176927	-2.90812866239213
ENST00000584453.5_ENOSF1-217	0.00489464446035015	-2.29805871391233
ENST00000382753.5_TMEM128-202	1.90910889550818e-11	-2.47356356300831
ENST00000254821.10_ZRANB2-201	1.47664157680374e-05	-1.70139274123538
ENST00000254878.8_RIDA-201	4.32754662571749e-05	-3.27223867532619
ENST00000441358.5_BCAN-204	0.00431579627086085	-2.59431976109489
ENST00000456914.7_MUTYH-211	0.0016436683000526	-2.80358203170899
ENST00000455146.8_COG6-204	5.74033656567916e-06	-4.17412022262356
ENST00000530245.5_TPT1-211	0.0031606906176679	-3.10554114294235
ENST00000357242.10_TBC1D8B-203	0.00446055629496405	-2.84196627603651
ENST00000316185.9_SLC2A11-202	0.00124043759010875	-2.80919199810767
ENST00000645319.2_ATP13A3-207	0.00422831104532057	-2.45023189856158
ENST00000510191.5_LARS1-209	5.63481893612372e-09	-1.79293049636224
ENST00000521265.5_SARAF-208	3.22490822089794e-07	-4.32676024893838
ENST00000369684.5_WNT2B-202	0.000885278555341608	-2.14699680977585
ENST00000552561.5_TMEM106C-220	3.69551850302795e-06	-1.78586483983451
ENST00000529444.7_ACP2-203	0.00181022288659147	-1.67125366804019
ENST00000358232.11_ELP2-203	0.00117616726492652	-1.62380664930597
ENST00000651748.1_TPP2-212	0.00309643639624814	-1.67402496417394
ENST00000542774.5_CARS2-229	0.00169449107858026	-2.81986417493597
ENST00000357081.8_AGTPBP1-202	0.000417294036475034	-2.32484063513916
ENST00000376588.4_PSAT1-202	1.69695458307319e-07	-1.61543871044891
ENST00000311534.6_ISCA1-201	0.00293924026521661	-2.63034101282499
ENST00000359949.11_P2RX4-203	0.00125052260824791	-2.81397703697604
ENST00000678888.1_KCP-211	0.00493538519830838	-2.45201094745018
ENST00000548167.1_TSPAN31-208	0.00166809671542254	-1.9054157983867
ENST00000678077.1_HNRNPA1-250	0.00255949047771356	-1.60745706299002
ENST00000258149.11_MDM2-202	5.51553257161561e-09	-1.72974548171109
ENST00000393413.7_MDM2-210	2.18060840034882e-06	-4.11292444872401
ENST00000543046.1_MDM2-228	0.000569827686584928	-3.25285766646046
ENST00000544125.1_MDM2-230	5.38791828796555e-15	-2.7067674418936
ENST00000490807.5_NTPCR-206	1.33820920368949e-08	-1.77740889740629
ENST00000494689.5_NTPCR-207	4.55895045994864e-06	-1.60278979851042
ENST00000490882.5_FLNB-212	1.5706342479679e-09	-5.8863013213844
ENST00000495157.5_PHF11-216	0.00123286153870875	-3.21165704780949
ENST00000258761.8_BZW2-201	0.000772952883580677	-1.71177340115875
ENST00000429716.5_DBNL-203	2.97113649893385e-10	-5.65980960013796
ENST00000494774.5_DBNL-220	3.06626643725447e-07	-1.87821342146526
ENST00000478396.1_MARCHF7-208	0.0012928462371898	-2.75580095282735
ENST00000366923.8_EPRS1-201	1.40542278966518e-27	-2.15273858220828
ENST00000358604.7_ZNG1B-202	9.3713155339415e-09	-5.19382306207544
ENST00000409400.1_BIN1-211	1.11277679033309e-05	-2.8106151721122
ENST00000376016.8_YME1L1-202	0.00030874357167213	-2.65864559154368
ENST00000374787.7_SMC2-202	0.000233375443032299	-2.10067160537687
ENST00000373225.7_FPGS-201	0.00191948204172689	-1.60962630661288
ENST00000431857.5_FPGS-206	1.54331139323137e-06	-4.78875065677869
ENST00000075322.11_ENPP2-201	2.63249053172667e-05	-1.62566850893861
ENST00000494649.5_APTX-228	0.00335188850712176	-2.64969611018822
ENST00000380375.4_BPHL-202	0.00320809948774211	-1.75490726807764
ENST00000360025.7_ARRB1-201	2.0604591997168e-16	-1.71033304852209
ENST00000529073.5_CCDC90B-211	3.31899778408416e-13	-3.51330545868678
ENST00000529689.6_CCDC90B-214	0.00267887261751238	-1.82094163615925
ENST00000527260.5_DCUN1D5-203	5.00296426428189e-08	-4.96406668151945
ENST00000528834.1_YAP1-206	0.000127886724460513	-3.94287685999544
ENST00000527992.5_SLC37A4-210	0.000443585970692362	-1.78479384267484
ENST00000447944.7_PNPT1-205	0.00114766692421018	-1.68584609772739
ENST00000409957.5_PREPL-207	0.0011628708856036	-2.07016664584047
ENST00000371485.8_CEP55-201	9.26320087408776e-05	-2.23547065593863
ENST00000260753.8_KIF20B-201	0.000317603796863761	-1.99480955622458
ENST00000445951.5_FAM149B1-203	4.98175801460282e-07	-3.1235358780859
ENST00000485965.5_AOX1-208	0.00317688152470922	-3.03686990778078
ENST00000392640.6_METTL5-203	3.39106500074727e-13	-6.63536260007331
ENST00000352301.8_HNRNPD-202	1.66032181933457e-07	-2.36308980967989
ENST00000353341.8_HNRNPD-203	6.87495931941065e-09	-1.84697458801156
ENST00000703968.1_HNRNPD-213	0.00235386883788647	-2.10543244624062
ENST00000644866.2_FGF2-203	9.75415678224433e-16	-7.49636233655921
ENST00000695401.1_RGS3-231	0.00084628232659626	-3.30520478351718
ENST00000266542.9_C1RL-201	0.000360908586680356	-1.92274821972813
ENST00000403593.9_SDSL-202	4.27212305588449e-05	-2.53165840951075
ENST00000533776.1_BRCA2-205	0.000510713029014737	-3.54690319142937
ENST00000549488.5_MYG1-207	0.00329241218122278	-2.58013305697412
ENST00000344429.9_NOVA1-201	0.000845716155119084	-2.03721519566973
ENST00000267568.8_PTGR2-201	0.000112645602177018	-3.64653738778917
ENST00000554950.1_WARS1-220	0.00467875503665528	-2.6737592828849
ENST00000267938.9_UBE2Q2-201	1.54576066813671e-05	-2.04700419645098
ENST00000267973.7_SKIC8-201	1.2064227007615e-09	-1.71383236020542
ENST00000268042.7_ARRDC4-201	9.39233544595878e-05	-1.79448330214368
ENST00000268057.9_BBS4-201	7.09011672535401e-07	-2.1013480898302
ENST00000268058.8_PML-201	1.4463789066237e-06	-4.83121576138996
ENST00000327237.7_RUSF1-201	1.83710424553852e-05	-1.80853023248834
ENST00000268379.9_UQCRC2-201	1.34315651460482e-15	-2.27789966129455
ENST00000563898.5_UQCRC2-205	2.63641939291269e-13	-1.80704339912103
ENST00000379661.8_KATNB1-201	5.6837423649406e-10	-1.8764228784517
ENST00000563462.1_KATNB1-205	0.00106480174311279	-2.19902340444799
ENST00000563594.6_DEF8-210	1.80801911681185e-10	-5.63198637410444
ENST00000566079.5_DEF8-216	0.000335314128848451	-2.94160392289292
ENST00000319481.8_OSBPL1A-201	0.00279932929131006	-2.26803659875774
ENST00000269468.10_MBD1-201	0.000244100019732128	-2.85348371912344
ENST00000317040.12_MVB12A-201	1.59543442710546e-08	-2.04412093242889
ENST00000270722.10_PRDM16-201	0.00153992916175654	-1.98934655018
ENST00000374695.8_HSPG2-203	1.95816668841037e-14	-1.6510040689844
ENST00000486901.1_HSPG2-211	2.83028119781872e-05	-1.61566986374462
ENST00000635682.1_HSPG2-214	1.09207631348926e-06	-2.00555753017671
ENST00000271002.15_ITGB3BP-201	0.00298246845734274	-2.3968813963967
